Close
7.291268
7.355003
7.281708
7.138305
7.004461
7.087317
7.100064
7.176546
7.189293
7.22116
7.144678
7.029955
7.049076
7.055449
7.042702
6.972594
7.010835
6.934353
6.899299
6.781389
6.695347
6.908859
7.068196
7.112811
7.023582
7.029955
7.036329
7.042702
7.09369
7.100064
6.985341
6.972594
6.9471
6.940727
6.870618
6.873805
6.822817
6.845124
6.81963
6.832377
6.845124
6.92798
6.985341
6.959847
6.966221
6.988528
7.004461
7.049076
7.042702
7.036329
7.023582
7.010835
7.042702
7.061823
7.017208
7.023582
6.9471
6.972594
6.969407
6.838751
6.876992
6.857871
6.79095
6.698534
6.532823
6.504143
6.641173
6.634799
6.641173
6.666667
6.577438
6.50733
6.602932
6.596558
6.628426
6.615679
6.615679
6.609305
6.602932
6.532823
6.367113
6.188655
5.787126
5.889101
6.022945
6.147228
6.195029
6.057999
5.857234
5.748885
5.774379
5.68515
5.793499
5.761632
5.825366
5.723391
5.755258
5.736138
5.544933
5.29318
5.073295
5.079669
4.601657
4.882091
5.003187
4.907584
4.58891
4.641491
4.659018
4.71638
4.732314
4.576163
4.271829
4.112492
3.900574
4.251115
4.203314
4.282983
4.181007
4.024857
4.079031
4.238368
4.079031
4.244742
4.384959
4.32441
4.46144
4.480561
4.46144
4.397706
4.464627
4.572976
4.772148
4.831103
4.796048
4.875717
4.717973
4.655832
4.684512
4.741874
4.754621
4.630338
4.684512
4.710006
4.791268
4.937859
4.933078
4.796048
4.917145
4.907584
4.84385
4.757808
4.866157
4.799235
4.789675
4.827916
4.920331
4.926705
4.923518
4.964946
5.01912
5.006373
5.213512
5.232632
5.213512
5.200765
5.015934
4.984066
4.942639
5.050988
4.939452
4.882091
4.945825
4.87253
4.898024
4.869344
4.890057
4.888464
4.949012
5.035054
4.996813
4.923518
4.878904
4.802422
4.614404
4.70682
4.531549
4.46144
4.506055
4.338751
4.466221
4.44232
4.560229
4.592097
4.585723
4.668579
4.577757
4.537922
4.528362
4.678139
4.557043
4.608031
4.526769
4.43754
4.372212
4.206501
4.333971
4.31485
4.225621
4.391332
4.483748
4.410453
4.486934
4.553856
4.608031
4.604844
4.528362
4.604844
4.760994
4.674952
4.773741
4.748247
4.824729
4.741874
4.797642
4.808795
4.945825
4.955386
5.031867
5.066922
5.111536
5.079669
4.99044
5.101976
5.082855
5.079669
5.066922
4.958572
4.939452
5.01912
4.945825
4.964946
4.907584
4.87253
4.998407
4.998407
4.910771
5.022307
5.01912
4.984066
5.003187
4.971319
4.904398
5.054175
5.060548
5.01912
5.143403
5.14659
5.181644
5.197578
5.280433
5.289994
5.207138
5.27406
5.258126
5.277247
5.286807
5.280433
5.302741
5.334608
5.41109
5.376036
5.347355
5.40153
5.40153
5.356915
5.366475
5.331421
5.340982
5.353728
5.325048
5.334608
5.321861
5.325048
5.337795
5.326641
5.28362
5.239006
5.229446
5.149777
5.184831
5.165711
5.095602
5.063735
5.143403
5.121096
5.160931
5.210325
5.207138
5.203952
5.200765
5.210325
5.226259
5.267686
5.219885
5.226259
5.277247
5.242192
5.280433
5.270873
5.305927
5.366475
5.363289
5.366475
5.366475
5.321861
5.382409
5.466858
5.634162
5.731358
5.669216
5.638942
5.688337
5.68515
5.643722
5.615041
5.615041
5.736138
5.825366
5.876354
5.895475
5.922562
5.991077
5.971957
5.911409
5.927342
5.975143
5.933716
5.8413
5.867192
5.991077
5.997451
6.054812
6.007011
5.997451
6.016571
5.991077
5.952836
5.898662
5.952836
5.940089
5.920969
5.901848
5.838113
5.863607
5.991077
6.083493
6.032505
6.042065
5.991077
5.991077
5.96877
5.892288
5.927342
5.96877
5.908222
5.905035
5.854047
5.844487
5.825366
5.796686
5.806246
5.723391
5.69471
5.592734
5.535373
5.560867
5.436584
5.589547
5.630975
5.672403
5.55768
5.619822
5.570427
5.532186
5.500319
5.513066
5.54812
5.519439
5.474825
5.471638
5.455704
5.439771
5.462078
5.468451
5.500319
5.519439
5.646909
5.53856
5.544933
5.506692
5.579987
5.630975
5.57202
5.595921
5.653282
5.678776
5.790312
5.825366
5.787126
5.768005
5.761632
5.691523
5.720204
5.768005
5.717017
5.736138
5.634162
5.653282
5.640535
5.669216
5.70427
5.710644
5.742511
5.844487
5.818993
5.838113
5.825366
5.818993
5.806246
5.799873
5.801466
5.736138
5.790312
5.818993
5.793499
5.895475
5.838113
5.739324
5.717017
5.761632
5.732951
5.726577
5.825366
5.882728
5.984704
5.895475
5.895475
5.933716
5.97833
6.067559
6.093053
6.249203
6.274697
6.306565
6.297004
6.195029
6.156788
6.182282
6.290631
6.338432
6.26195
6.172721
6.297004
6.226896
6.169535
6.118547
6.137667
6.175908
6.207776
6.220523
6.239643
6.207776
6.182282
6.12492
6.019758
6.016571
5.914595
5.930529
6.007011
6.093053
6.185468
6.271511
6.239643
6.156788
6.214149
6.175908
6.169535
6.131294
6.118547
6.057999
6.057999
6.067559
6.163161
6.163161
6.156788
6.163161
6.156788
6.175908
6.25239
6.290631
6.360739
6.462715
6.590185
6.500956
6.520076
6.475462
6.539197
6.736775
6.794136
6.832377
6.81963
7.151052
7.010835
7.049076
7.036329
6.908859
6.972594
7.004461
6.959847
6.883365
6.806883
6.679414
6.743149
6.908859
6.896112
6.876992
6.832377
6.832377
6.845124
6.883365
6.908859
6.959847
7.061823
7.080943
7.049076
7.061823
7.061823
7.080943
7.096877
7.265774
7.335883
7.22116
7.253027
7.195666
7.189293
7.112811
7.170172
7.24028
7.24028
7.246654
7.332696
7.456979
7.501593
7.450605
7.437859
7.390057
7.35819
7.323136
7.393244
7.418738
7.476099
7.501593
7.507967
7.574888
7.587635
7.62269
7.629063
7.609943
7.498407
7.450605
7.460166
7.606756
7.523901
7.469726
7.444232
7.421925
7.463352
7.418738
7.520714
7.571702
7.444232
7.431485
7.405991
7.437859
7.34863
7.268961
7.386871
7.444232
7.453792
7.444232
7.434672
7.450605
7.444232
7.476099
7.48566
7.450605
7.488846
7.536648
7.616316
7.731836
7.791587
7.823454
7.703952
7.680051
7.592416
7.648184
7.540631
7.576482
7.488846
7.357393
7.393244
7.345443
7.488846
7.441045
7.472913
7.528681
7.584449
7.636233
7.680051
7.608349
7.640217
7.660134
7.628266
7.668101
7.664117
7.616316
7.604366
7.600382
7.664117
7.711918
7.775653
7.823454
7.791587
7.77167
7.688018
7.672084
7.520714
7.600382
7.63225
7.63225
7.552581
7.524697
7.512747
7.488846
7.389261
7.35341
7.337476
7.403203
7.35341
7.361377
7.325526
7.078553
7.186106
7.08652
7.154238
7.154238
7.09847
7.146272
7.210006
7.122371
7.130338
7.134321
7.066603
6.915233
6.994901
6.933158
6.827597
6.815647
6.851498
6.974984
7.018802
7.026769
7.042702
7.078553
7.076562
7.014818
6.93515
6.789755
6.775813
6.564691
6.636393
6.797721
6.915233
6.779796
6.79573
6.779796
6.851498
6.883365
6.990918
6.93515
6.971001
6.955067
6.927183
6.899299
6.855481
6.771829
6.779796
6.827597
6.867431
6.81963
6.708094
6.724028
6.779796
6.867431
6.81963
6.759879
6.763862
6.739962
6.714069
6.612492
6.636393
6.676227
6.700127
6.692161
6.644359
6.644359
6.672243
6.66826
6.676227
6.676227
6.676227
6.684194
6.791746
6.883365
6.867431
6.708094
6.708094
6.783779
6.739962
6.676227
6.644359
6.636393
6.572658
6.492989
6.500956
6.572658
6.644359
6.636393
6.500956
6.487014
6.51689
6.584608
6.548757
6.542782
6.548757
6.580625
6.612492
6.612492
6.596558
6.548757
6.588591
6.576641
6.54079
6.552741
6.524857
6.455147
6.439213
6.512906
6.65631
6.771829
6.728011
6.743945
6.755895
6.81963
6.927183
7.014818
7.07457
7.070586
7.058636
7.118388
7.09847
7.06262
7.146272
7.154238
7.146272
7.09847
7.082537
7.046686
7.150255
7.09847
7.026769
